totalScore,fatigueLevel,totalTime,averageResponseTime,totalQuestions,questions,__v,id,createdAt.$date
16,High Fatigue,53730,6716.25,8,"[{'questionIndex': 0, 'finalSelectedScore': 3, 'totalTimeSpent': 8294, 'clickEvents': [{'score': 3, 'timestamp': 1374, '_id': {'$oid': '69abe3274594ed0681765fa5'}}, {'score': 2, 'timestamp': 4582, '_id': {'$oid': '69abe3274594ed0681765fa6'}}, {'score': 2, 'timestamp': 4582, '_id': {'$oid': '69abe3274594ed0681765fa7'}}, {'score': 3, 'timestamp': 6727, '_id': {'$oid': '69abe3274594ed0681765fa8'}}, {'score': 3, 'timestamp': 6727, '_id': {'$oid': '69abe3274594ed0681765fa9'}}], '_id': {'$oid': '69abe3274594ed0681765fa4'}}, {'questionIndex': 1, 'finalSelectedScore': 1, 'totalTimeSpent': 7540, 'clickEvents': [{'score': 1, 'timestamp': 2829, '_id': {'$oid': '69abe3274594ed0681765fab'}}, {'score': 1, 'timestamp': 3043, '_id': {'$oid': '69abe3274594ed0681765fac'}}, {'score': 1, 'timestamp': 3043, '_id': {'$oid': '69abe3274594ed0681765fad'}}], '_id': {'$oid': '69abe3274594ed0681765faa'}}, {'questionIndex': 2, 'finalSelectedScore': 2, 'totalTimeSpent': 6580, 'clickEvents': [{'score': 2, 'timestamp': 4267, '_id': {'$oid': '69abe3274594ed0681765faf'}}], '_id': {'$oid': '69abe3274594ed0681765fae'}}, {'questionIndex': 3, 'finalSelectedScore': 1, 'totalTimeSpent': 9269, 'clickEvents': [{'score': 1, 'timestamp': 7766, '_id': {'$oid': '69abe3274594ed0681765fb1'}}], '_id': {'$oid': '69abe3274594ed0681765fb0'}}, {'questionIndex': 4, 'finalSelectedScore': 2, 'totalTimeSpent': 6697, 'clickEvents': [{'score': 2, 'timestamp': 4609, '_id': {'$oid': '69abe3274594ed0681765fb3'}}], '_id': {'$oid': '69abe3274594ed0681765fb2'}}, {'questionIndex': 5, 'finalSelectedScore': 3, 'totalTimeSpent': 6736, 'clickEvents': [{'score': 3, 'timestamp': 3003, '_id': {'$oid': '69abe3274594ed0681765fb5'}}], '_id': {'$oid': '69abe3274594ed0681765fb4'}}, {'questionIndex': 6, 'finalSelectedScore': 1, 'totalTimeSpent': 3241, 'clickEvents': [{'score': 1, 'timestamp': 1780, '_id': {'$oid': '69abe3274594ed0681765fb7'}}], '_id': {'$oid': '69abe3274594ed0681765fb6'}}, {'questionIndex': 7, 'finalSelectedScore': 3, 'totalTimeSpent': 5371, 'clickEvents': [{'score': 3, 'timestamp': 4050, '_id': {'$oid': '69abe3274594ed0681765fb9'}}], '_id': {'$oid': '69abe3274594ed0681765fb8'}}]",0,69abe3274594ed0681765fa3,2026-03-07T08:34:47.607Z
22,Moderate Fatigue,101055,12631.875,8,"[{'questionIndex': 0, 'finalSelectedScore': 3, 'totalTimeSpent': 15475, 'clickEvents': [{'score': 3, 'timestamp': 12733, '_id': {'$oid': '69abe3bd4594ed0681765fbd'}}], '_id': {'$oid': '69abe3bd4594ed0681765fbc'}}, {'questionIndex': 1, 'finalSelectedScore': 3, 'totalTimeSpent': 17022, 'clickEvents': [{'score': 2, 'timestamp': 6910, '_id': {'$oid': '69abe3bd4594ed0681765fbf'}}, {'score': 4, 'timestamp': 10374, '_id': {'$oid': '69abe3bd4594ed0681765fc0'}}, {'score': 4, 'timestamp': 10374, '_id': {'$oid': '69abe3bd4594ed0681765fc1'}}, {'score': 3, 'timestamp': 15534, '_id': {'$oid': '69abe3bd4594ed0681765fc2'}}, {'score': 3, 'timestamp': 15534, '_id': {'$oid': '69abe3bd4594ed0681765fc3'}}], '_id': {'$oid': '69abe3bd4594ed0681765fbe'}}, {'questionIndex': 2, 'finalSelectedScore': 2, 'totalTimeSpent': 9092, 'clickEvents': [{'score': 2, 'timestamp': 7400, '_id': {'$oid': '69abe3bd4594ed0681765fc5'}}], '_id': {'$oid': '69abe3bd4594ed0681765fc4'}}, {'questionIndex': 3, 'finalSelectedScore': 3, 'totalTimeSpent': 18075, 'clickEvents': [{'score': 2, 'timestamp': 4797, '_id': {'$oid': '69abe3bd4594ed0681765fc7'}}, {'score': 3, 'timestamp': 8110, '_id': {'$oid': '69abe3bd4594ed0681765fc8'}}, {'score': 3, 'timestamp': 8110, '_id': {'$oid': '69abe3bd4594ed0681765fc9'}}, {'score': 3, 'timestamp': 8623, '_id': {'$oid': '69abe3bd4594ed0681765fca'}}, {'score': 3, 'timestamp': 8623, '_id': {'$oid': '69abe3bd4594ed0681765fcb'}}], '_id': {'$oid': '69abe3bd4594ed0681765fc6'}}, {'questionIndex': 4, 'finalSelectedScore': 3, 'totalTimeSpent': 15048, 'clickEvents': [{'score': 3, 'timestamp': 12784, '_id': {'$oid': '69abe3bd4594ed0681765fcd'}}], '_id': {'$oid': '69abe3bd4594ed0681765fcc'}}, {'questionIndex': 5, 'finalSelectedScore': 3, 'totalTimeSpent': 10342, 'clickEvents': [{'score': 4, 'timestamp': 5381, '_id': {'$oid': '69abe3bd4594ed0681765fcf'}}, {'score': 3, 'timestamp': 8969, '_id': {'$oid': '69abe3bd4594ed0681765fd0'}}, {'score': 3, 'timestamp': 8969, '_id': {'$oid': '69abe3bd4594ed0681765fd1'}}], '_id': {'$oid': '69abe3bd4594ed0681765fce'}}, {'questionIndex': 6, 'finalSelectedScore': 3, 'totalTimeSpent': 6881, 'clickEvents': [{'score': 3, 'timestamp': 4633, '_id': {'$oid': '69abe3bd4594ed0681765fd3'}}], '_id': {'$oid': '69abe3bd4594ed0681765fd2'}}, {'questionIndex': 7, 'finalSelectedScore': 2, 'totalTimeSpent': 9119, 'clickEvents': [{'score': 2, 'timestamp': 7590, '_id': {'$oid': '69abe3bd4594ed0681765fd5'}}], '_id': {'$oid': '69abe3bd4594ed0681765fd4'}}]",0,69abe3bd4594ed0681765fbb,2026-03-07T08:37:17.088Z
34,Low Fatigue,34050,4256.25,8,"[{'questionIndex': 0, 'finalSelectedScore': 4, 'totalTimeSpent': 4681, 'clickEvents': [{'score': 4, 'timestamp': 3132, '_id': {'$oid': '69abfb7ceb8c227eacc83a07'}}], '_id': {'$oid': '69abfb7ceb8c227eacc83a06'}}, {'questionIndex': 1, 'finalSelectedScore': 3, 'totalTimeSpent': 4849, 'clickEvents': [{'score': 3, 'timestamp': 3523, '_id': {'$oid': '69abfb7ceb8c227eacc83a09'}}], '_id': {'$oid': '69abfb7ceb8c227eacc83a08'}}, {'questionIndex': 2, 'finalSelectedScore': 4, 'totalTimeSpent': 4170, 'clickEvents': [{'score': 4, 'timestamp': 2797, '_id': {'$oid': '69abfb7ceb8c227eacc83a0b'}}], '_id': {'$oid': '69abfb7ceb8c227eacc83a0a'}}, {'questionIndex': 3, 'finalSelectedScore': 4, 'totalTimeSpent': 5069, 'clickEvents': [{'score': 4, 'timestamp': 3411, '_id': {'$oid': '69abfb7ceb8c227eacc83a0d'}}], '_id': {'$oid': '69abfb7ceb8c227eacc83a0c'}}, {'questionIndex': 4, 'finalSelectedScore': 5, 'totalTimeSpent': 5412, 'clickEvents': [{'score': 5, 'timestamp': 4382, '_id': {'$oid': '69abfb7ceb8c227eacc83a0f'}}], '_id': {'$oid': '69abfb7ceb8c227eacc83a0e'}}, {'questionIndex': 5, 'finalSelectedScore': 5, 'totalTimeSpent': 3172, 'clickEvents': [{'score': 5, 'timestamp': 2156, '_id': {'$oid': '69abfb7ceb8c227eacc83a11'}}], '_id': {'$oid': '69abfb7ceb8c227eacc83a10'}}, {'questionIndex': 6, 'finalSelectedScore': 5, 'totalTimeSpent': 3465, 'clickEvents': [{'score': 5, 'timestamp': 2137, '_id': {'$oid': '69abfb7ceb8c227eacc83a13'}}], '_id': {'$oid': '69abfb7ceb8c227eacc83a12'}}, {'questionIndex': 7, 'finalSelectedScore': 4, 'totalTimeSpent': 3230, 'clickEvents': [{'score': 4, 'timestamp': 2026, '_id': {'$oid': '69abfb7ceb8c227eacc83a15'}}], '_id': {'$oid': '69abfb7ceb8c227eacc83a14'}}]",0,69abfb7ceb8c227eacc83a05,2026-03-07T10:18:36.646Z
12,High Fatigue,35629,4453.625,8,"[{'questionIndex': 0, 'finalSelectedScore': 1, 'totalTimeSpent': 4245, 'clickEvents': [{'score': 1, 'timestamp': 2811, '_id': {'$oid': '69abfba4eb8c227eacc83a19'}}], '_id': {'$oid': '69abfba4eb8c227eacc83a18'}}, {'questionIndex': 1, 'finalSelectedScore': 2, 'totalTimeSpent': 6927, 'clickEvents': [{'score': 2, 'timestamp': 3615, '_id': {'$oid': '69abfba4eb8c227eacc83a1b'}}], '_id': {'$oid': '69abfba4eb8c227eacc83a1a'}}, {'questionIndex': 2, 'finalSelectedScore': 2, 'totalTimeSpent': 3412, 'clickEvents': [{'score': 2, 'timestamp': 2289, '_id': {'$oid': '69abfba4eb8c227eacc83a1d'}}], '_id': {'$oid': '69abfba4eb8c227eacc83a1c'}}, {'questionIndex': 3, 'finalSelectedScore': 1, 'totalTimeSpent': 3583, 'clickEvents': [{'score': 1, 'timestamp': 2037, '_id': {'$oid': '69abfba4eb8c227eacc83a1f'}}], '_id': {'$oid': '69abfba4eb8c227eacc83a1e'}}, {'questionIndex': 4, 'finalSelectedScore': 1, 'totalTimeSpent': 3960, 'clickEvents': [{'score': 1, 'timestamp': 1950, '_id': {'$oid': '69abfba4eb8c227eacc83a21'}}], '_id': {'$oid': '69abfba4eb8c227eacc83a20'}}, {'questionIndex': 5, 'finalSelectedScore': 1, 'totalTimeSpent': 4693, 'clickEvents': [{'score': 1, 'timestamp': 2427, '_id': {'$oid': '69abfba4eb8c227eacc83a23'}}], '_id': {'$oid': '69abfba4eb8c227eacc83a22'}}, {'questionIndex': 6, 'finalSelectedScore': 1, 'totalTimeSpent': 4448, 'clickEvents': [{'score': 1, 'timestamp': 2764, '_id': {'$oid': '69abfba4eb8c227eacc83a25'}}], '_id': {'$oid': '69abfba4eb8c227eacc83a24'}}, {'questionIndex': 7, 'finalSelectedScore': 3, 'totalTimeSpent': 4360, 'clickEvents': [{'score': 3, 'timestamp': 3205, '_id': {'$oid': '69abfba4eb8c227eacc83a27'}}], '_id': {'$oid': '69abfba4eb8c227eacc83a26'}}]",0,69abfba4eb8c227eacc83a17,2026-03-07T10:19:16.026Z
22,Moderate Fatigue,58709,7338.625,8,"[{'questionIndex': 0, 'finalSelectedScore': 3, 'totalTimeSpent': 11568, 'clickEvents': [{'score': 3, 'timestamp': 9595, '_id': {'$oid': '69abfbeeeb8c227eacc83a2b'}}], '_id': {'$oid': '69abfbeeeb8c227eacc83a2a'}}, {'questionIndex': 1, 'finalSelectedScore': 2, 'totalTimeSpent': 11529, 'clickEvents': [{'score': 2, 'timestamp': 9937, '_id': {'$oid': '69abfbeeeb8c227eacc83a2d'}}], '_id': {'$oid': '69abfbeeeb8c227eacc83a2c'}}, {'questionIndex': 2, 'finalSelectedScore': 3, 'totalTimeSpent': 5407, 'clickEvents': [{'score': 3, 'timestamp': 4330, '_id': {'$oid': '69abfbeeeb8c227eacc83a2f'}}], '_id': {'$oid': '69abfbeeeb8c227eacc83a2e'}}, {'questionIndex': 3, 'finalSelectedScore': 2, 'totalTimeSpent': 7745, 'clickEvents': [{'score': 2, 'timestamp': 6240, '_id': {'$oid': '69abfbeeeb8c227eacc83a31'}}], '_id': {'$oid': '69abfbeeeb8c227eacc83a30'}}, {'questionIndex': 4, 'finalSelectedScore': 4, 'totalTimeSpent': 5599, 'clickEvents': [{'score': 4, 'timestamp': 4489, '_id': {'$oid': '69abfbeeeb8c227eacc83a33'}}], '_id': {'$oid': '69abfbeeeb8c227eacc83a32'}}, {'questionIndex': 5, 'finalSelectedScore': 2, 'totalTimeSpent': 5524, 'clickEvents': [{'score': 2, 'timestamp': 3996, '_id': {'$oid': '69abfbeeeb8c227eacc83a35'}}], '_id': {'$oid': '69abfbeeeb8c227eacc83a34'}}, {'questionIndex': 6, 'finalSelectedScore': 1, 'totalTimeSpent': 5524, 'clickEvents': [{'score': 1, 'timestamp': 3473, '_id': {'$oid': '69abfbeeeb8c227eacc83a37'}}], '_id': {'$oid': '69abfbeeeb8c227eacc83a36'}}, {'questionIndex': 7, 'finalSelectedScore': 5, 'totalTimeSpent': 5813, 'clickEvents': [{'score': 5, 'timestamp': 4938, '_id': {'$oid': '69abfbeeeb8c227eacc83a39'}}], '_id': {'$oid': '69abfbeeeb8c227eacc83a38'}}]",0,69abfbeeeb8c227eacc83a29,2026-03-07T10:20:30.381Z
34,Low Fatigue,39226,4903.25,8,"[{'questionIndex': 0, 'finalSelectedScore': 4, 'totalTimeSpent': 5105, 'clickEvents': [{'score': 4, 'timestamp': 4157, '_id': {'$oid': '69abfc1aeb8c227eacc83a3d'}}], '_id': {'$oid': '69abfc1aeb8c227eacc83a3c'}}, {'questionIndex': 1, 'finalSelectedScore': 4, 'totalTimeSpent': 14343, 'clickEvents': [{'score': 4, 'timestamp': 13032, '_id': {'$oid': '69abfc1aeb8c227eacc83a3f'}}], '_id': {'$oid': '69abfc1aeb8c227eacc83a3e'}}, {'questionIndex': 2, 'finalSelectedScore': 5, 'totalTimeSpent': 2567, 'clickEvents': [{'score': 5, 'timestamp': 1627, '_id': {'$oid': '69abfc1aeb8c227eacc83a41'}}], '_id': {'$oid': '69abfc1aeb8c227eacc83a40'}}, {'questionIndex': 3, 'finalSelectedScore': 4, 'totalTimeSpent': 4181, 'clickEvents': [{'score': 4, 'timestamp': 3045, '_id': {'$oid': '69abfc1aeb8c227eacc83a43'}}], '_id': {'$oid': '69abfc1aeb8c227eacc83a42'}}, {'questionIndex': 4, 'finalSelectedScore': 5, 'totalTimeSpent': 2706, 'clickEvents': [{'score': 5, 'timestamp': 1785, '_id': {'$oid': '69abfc1aeb8c227eacc83a45'}}], '_id': {'$oid': '69abfc1aeb8c227eacc83a44'}}, {'questionIndex': 5, 'finalSelectedScore': 3, 'totalTimeSpent': 3677, 'clickEvents': [{'score': 3, 'timestamp': 2520, '_id': {'$oid': '69abfc1aeb8c227eacc83a47'}}], '_id': {'$oid': '69abfc1aeb8c227eacc83a46'}}, {'questionIndex': 6, 'finalSelectedScore': 4, 'totalTimeSpent': 3838, 'clickEvents': [{'score': 4, 'timestamp': 1935, '_id': {'$oid': '69abfc1aeb8c227eacc83a49'}}], '_id': {'$oid': '69abfc1aeb8c227eacc83a48'}}, {'questionIndex': 7, 'finalSelectedScore': 5, 'totalTimeSpent': 2807, 'clickEvents': [{'score': 5, 'timestamp': 2006, '_id': {'$oid': '69abfc1aeb8c227eacc83a4b'}}], '_id': {'$oid': '69abfc1aeb8c227eacc83a4a'}}]",0,69abfc1aeb8c227eacc83a3b,2026-03-07T10:21:14.908Z
